stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,route_id,shape_dist_traveled
81,Botanical Garden,15431,13:45:35,13:45:55,0,upward,0.0
161,Okhla Bird Sanctuary,15431,13:49:27,13:49:47,1,upward,2003.493
162,Kalindi Kunj,15431,13:52:22,13:52:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15431,13:55:54,13:56:14,3,upward,5593.097
164,Okhla Vihar,15431,13:59:15,13:59:35,4,upward,7428.589
165,Jamia Millia Islamia,15431,14:02:02,14:02:22,5,upward,8372.665
166,Sukhdev Vihar,15431,14:04:55,14:05:15,6,upward,9604.107
167,Okhla NSIC,15431,14:07:33,14:07:53,7,upward,10754.323
131,Kalkaji Mandir,15431,14:09:50,14:10:10,8,upward,11547.502
182,Nehru Enclave,15431,14:11:46,14:12:06,9,upward,12378.613
183,Greater Kailash,15431,14:14:25,14:14:45,10,upward,13737.647
184,Chirag Delhi,15431,14:16:30,14:16:50,11,upward,14563.604
185,Panchsheel Park,15431,14:18:34,14:18:54,12,upward,15478.074
59,Hauz Khas,15431,14:21:23,14:21:43,13,upward,16891.973
81,Botanical Garden,15432,13:52:20,13:52:40,0,upward,0.0
161,Okhla Bird Sanctuary,15432,13:56:12,13:56:32,1,upward,2003.493
162,Kalindi Kunj,15432,13:59:07,13:59:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15432,14:02:39,14:02:59,3,upward,5593.097
164,Okhla Vihar,15432,14:06:00,14:06:20,4,upward,7428.589
165,Jamia Millia Islamia,15432,14:08:47,14:09:07,5,upward,8372.665
166,Sukhdev Vihar,15432,14:11:40,14:12:00,6,upward,9604.107
167,Okhla NSIC,15432,14:14:18,14:14:38,7,upward,10754.323
131,Kalkaji Mandir,15432,14:16:35,14:16:55,8,upward,11547.502
182,Nehru Enclave,15432,14:18:31,14:18:51,9,upward,12378.613
183,Greater Kailash,15432,14:21:10,14:21:30,10,upward,13737.647
184,Chirag Delhi,15432,14:23:15,14:23:35,11,upward,14563.604
185,Panchsheel Park,15432,14:25:19,14:25:39,12,upward,15478.074
59,Hauz Khas,15432,14:28:08,14:28:28,13,upward,16891.973
81,Botanical Garden,15433,13:59:05,13:59:25,0,upward,0.0
161,Okhla Bird Sanctuary,15433,14:02:57,14:03:17,1,upward,2003.493
162,Kalindi Kunj,15433,14:05:52,14:06:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15433,14:09:24,14:09:44,3,upward,5593.097
164,Okhla Vihar,15433,14:12:45,14:13:05,4,upward,7428.589
165,Jamia Millia Islamia,15433,14:15:32,14:15:52,5,upward,8372.665
166,Sukhdev Vihar,15433,14:18:25,14:18:45,6,upward,9604.107
167,Okhla NSIC,15433,14:21:03,14:21:23,7,upward,10754.323
131,Kalkaji Mandir,15433,14:23:20,14:23:40,8,upward,11547.502
182,Nehru Enclave,15433,14:25:16,14:25:36,9,upward,12378.613
183,Greater Kailash,15433,14:27:55,14:28:15,10,upward,13737.647
184,Chirag Delhi,15433,14:30:00,14:30:20,11,upward,14563.604
185,Panchsheel Park,15433,14:32:04,14:32:24,12,upward,15478.074
59,Hauz Khas,15433,14:34:53,14:35:13,13,upward,16891.973
81,Botanical Garden,15434,14:05:50,14:06:10,0,upward,0.0
161,Okhla Bird Sanctuary,15434,14:09:42,14:10:02,1,upward,2003.493
162,Kalindi Kunj,15434,14:12:37,14:12:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15434,14:16:09,14:16:29,3,upward,5593.097
164,Okhla Vihar,15434,14:19:30,14:19:50,4,upward,7428.589
165,Jamia Millia Islamia,15434,14:22:17,14:22:37,5,upward,8372.665
166,Sukhdev Vihar,15434,14:25:10,14:25:30,6,upward,9604.107
167,Okhla NSIC,15434,14:27:48,14:28:08,7,upward,10754.323
131,Kalkaji Mandir,15434,14:30:05,14:30:25,8,upward,11547.502
182,Nehru Enclave,15434,14:32:01,14:32:21,9,upward,12378.613
183,Greater Kailash,15434,14:34:40,14:35:00,10,upward,13737.647
184,Chirag Delhi,15434,14:36:45,14:37:05,11,upward,14563.604
185,Panchsheel Park,15434,14:38:49,14:39:09,12,upward,15478.074
59,Hauz Khas,15434,14:41:38,14:41:58,13,upward,16891.973
81,Botanical Garden,15435,14:12:35,14:12:55,0,upward,0.0
161,Okhla Bird Sanctuary,15435,14:16:27,14:16:47,1,upward,2003.493
162,Kalindi Kunj,15435,14:19:22,14:19:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15435,14:22:54,14:23:14,3,upward,5593.097
164,Okhla Vihar,15435,14:26:15,14:26:35,4,upward,7428.589
165,Jamia Millia Islamia,15435,14:29:02,14:29:22,5,upward,8372.665
166,Sukhdev Vihar,15435,14:31:55,14:32:15,6,upward,9604.107
167,Okhla NSIC,15435,14:34:33,14:34:53,7,upward,10754.323
131,Kalkaji Mandir,15435,14:36:50,14:37:10,8,upward,11547.502
182,Nehru Enclave,15435,14:38:46,14:39:06,9,upward,12378.613
183,Greater Kailash,15435,14:41:25,14:41:45,10,upward,13737.647
184,Chirag Delhi,15435,14:43:30,14:43:50,11,upward,14563.604
185,Panchsheel Park,15435,14:45:34,14:45:54,12,upward,15478.074
59,Hauz Khas,15435,14:48:23,14:48:43,13,upward,16891.973
81,Botanical Garden,15436,14:19:20,14:19:40,0,upward,0.0
161,Okhla Bird Sanctuary,15436,14:23:12,14:23:32,1,upward,2003.493
162,Kalindi Kunj,15436,14:26:07,14:26:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15436,14:29:39,14:29:59,3,upward,5593.097
164,Okhla Vihar,15436,14:33:00,14:33:20,4,upward,7428.589
165,Jamia Millia Islamia,15436,14:35:47,14:36:07,5,upward,8372.665
166,Sukhdev Vihar,15436,14:38:40,14:39:00,6,upward,9604.107
167,Okhla NSIC,15436,14:41:18,14:41:38,7,upward,10754.323
131,Kalkaji Mandir,15436,14:43:35,14:43:55,8,upward,11547.502
182,Nehru Enclave,15436,14:45:31,14:45:51,9,upward,12378.613
183,Greater Kailash,15436,14:48:10,14:48:30,10,upward,13737.647
184,Chirag Delhi,15436,14:50:15,14:50:35,11,upward,14563.604
185,Panchsheel Park,15436,14:52:19,14:52:39,12,upward,15478.074
59,Hauz Khas,15436,14:55:08,14:55:28,13,upward,16891.973
81,Botanical Garden,15437,14:26:05,14:26:25,0,upward,0.0
161,Okhla Bird Sanctuary,15437,14:29:57,14:30:17,1,upward,2003.493
162,Kalindi Kunj,15437,14:32:52,14:33:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15437,14:36:24,14:36:44,3,upward,5593.097
164,Okhla Vihar,15437,14:39:45,14:40:05,4,upward,7428.589
165,Jamia Millia Islamia,15437,14:42:32,14:42:52,5,upward,8372.665
166,Sukhdev Vihar,15437,14:45:25,14:45:45,6,upward,9604.107
167,Okhla NSIC,15437,14:48:03,14:48:23,7,upward,10754.323
131,Kalkaji Mandir,15437,14:50:20,14:50:40,8,upward,11547.502
182,Nehru Enclave,15437,14:52:16,14:52:36,9,upward,12378.613
183,Greater Kailash,15437,14:54:55,14:55:15,10,upward,13737.647
184,Chirag Delhi,15437,14:57:00,14:57:20,11,upward,14563.604
185,Panchsheel Park,15437,14:59:04,14:59:24,12,upward,15478.074
59,Hauz Khas,15437,15:01:53,15:02:13,13,upward,16891.973
81,Botanical Garden,15438,14:32:50,14:33:10,0,upward,0.0
161,Okhla Bird Sanctuary,15438,14:36:42,14:37:02,1,upward,2003.493
162,Kalindi Kunj,15438,14:39:37,14:39:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15438,14:43:09,14:43:29,3,upward,5593.097
164,Okhla Vihar,15438,14:46:30,14:46:50,4,upward,7428.589
165,Jamia Millia Islamia,15438,14:49:17,14:49:37,5,upward,8372.665
166,Sukhdev Vihar,15438,14:52:10,14:52:30,6,upward,9604.107
167,Okhla NSIC,15438,14:54:48,14:55:08,7,upward,10754.323
131,Kalkaji Mandir,15438,14:57:05,14:57:25,8,upward,11547.502
182,Nehru Enclave,15438,14:59:01,14:59:21,9,upward,12378.613
183,Greater Kailash,15438,15:01:40,15:02:00,10,upward,13737.647
184,Chirag Delhi,15438,15:03:45,15:04:05,11,upward,14563.604
185,Panchsheel Park,15438,15:05:49,15:06:09,12,upward,15478.074
59,Hauz Khas,15438,15:08:38,15:08:58,13,upward,16891.973
81,Botanical Garden,15439,14:39:35,14:39:55,0,upward,0.0
161,Okhla Bird Sanctuary,15439,14:43:27,14:43:47,1,upward,2003.493
162,Kalindi Kunj,15439,14:46:22,14:46:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15439,14:49:54,14:50:14,3,upward,5593.097
164,Okhla Vihar,15439,14:53:15,14:53:35,4,upward,7428.589
165,Jamia Millia Islamia,15439,14:56:02,14:56:22,5,upward,8372.665
166,Sukhdev Vihar,15439,14:58:55,14:59:15,6,upward,9604.107
167,Okhla NSIC,15439,15:01:33,15:01:53,7,upward,10754.323
131,Kalkaji Mandir,15439,15:03:50,15:04:10,8,upward,11547.502
182,Nehru Enclave,15439,15:05:46,15:06:06,9,upward,12378.613
183,Greater Kailash,15439,15:08:25,15:08:45,10,upward,13737.647
184,Chirag Delhi,15439,15:10:30,15:10:50,11,upward,14563.604
185,Panchsheel Park,15439,15:12:34,15:12:54,12,upward,15478.074
59,Hauz Khas,15439,15:15:23,15:15:43,13,upward,16891.973
81,Botanical Garden,15440,14:46:20,14:46:40,0,upward,0.0
161,Okhla Bird Sanctuary,15440,14:50:12,14:50:32,1,upward,2003.493
162,Kalindi Kunj,15440,14:53:07,14:53:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15440,14:56:39,14:56:59,3,upward,5593.097
164,Okhla Vihar,15440,15:00:00,15:00:20,4,upward,7428.589
165,Jamia Millia Islamia,15440,15:02:47,15:03:07,5,upward,8372.665
166,Sukhdev Vihar,15440,15:05:40,15:06:00,6,upward,9604.107
167,Okhla NSIC,15440,15:08:18,15:08:38,7,upward,10754.323
131,Kalkaji Mandir,15440,15:10:35,15:10:55,8,upward,11547.502
182,Nehru Enclave,15440,15:12:31,15:12:51,9,upward,12378.613
183,Greater Kailash,15440,15:15:10,15:15:30,10,upward,13737.647
184,Chirag Delhi,15440,15:17:15,15:17:35,11,upward,14563.604
185,Panchsheel Park,15440,15:19:19,15:19:39,12,upward,15478.074
59,Hauz Khas,15440,15:22:08,15:22:28,13,upward,16891.973
81,Botanical Garden,15441,14:53:05,14:53:25,0,upward,0.0
161,Okhla Bird Sanctuary,15441,14:56:57,14:57:17,1,upward,2003.493
162,Kalindi Kunj,15441,14:59:52,15:00:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15441,15:03:24,15:03:44,3,upward,5593.097
164,Okhla Vihar,15441,15:06:45,15:07:05,4,upward,7428.589
165,Jamia Millia Islamia,15441,15:09:32,15:09:52,5,upward,8372.665
166,Sukhdev Vihar,15441,15:12:25,15:12:45,6,upward,9604.107
167,Okhla NSIC,15441,15:15:03,15:15:23,7,upward,10754.323
131,Kalkaji Mandir,15441,15:17:20,15:17:40,8,upward,11547.502
182,Nehru Enclave,15441,15:19:16,15:19:36,9,upward,12378.613
183,Greater Kailash,15441,15:21:55,15:22:15,10,upward,13737.647
184,Chirag Delhi,15441,15:24:00,15:24:20,11,upward,14563.604
185,Panchsheel Park,15441,15:26:04,15:26:24,12,upward,15478.074
59,Hauz Khas,15441,15:28:53,15:29:13,13,upward,16891.973
81,Botanical Garden,15442,14:59:50,15:00:10,0,upward,0.0
161,Okhla Bird Sanctuary,15442,15:03:42,15:04:02,1,upward,2003.493
162,Kalindi Kunj,15442,15:06:37,15:06:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15442,15:10:09,15:10:29,3,upward,5593.097
164,Okhla Vihar,15442,15:13:30,15:13:50,4,upward,7428.589
165,Jamia Millia Islamia,15442,15:16:17,15:16:37,5,upward,8372.665
166,Sukhdev Vihar,15442,15:19:10,15:19:30,6,upward,9604.107
167,Okhla NSIC,15442,15:21:48,15:22:08,7,upward,10754.323
131,Kalkaji Mandir,15442,15:24:05,15:24:25,8,upward,11547.502
182,Nehru Enclave,15442,15:26:01,15:26:21,9,upward,12378.613
183,Greater Kailash,15442,15:28:40,15:29:00,10,upward,13737.647
184,Chirag Delhi,15442,15:30:45,15:31:05,11,upward,14563.604
185,Panchsheel Park,15442,15:32:49,15:33:09,12,upward,15478.074
59,Hauz Khas,15442,15:35:38,15:35:58,13,upward,16891.973
81,Botanical Garden,15443,15:06:35,15:06:55,0,upward,0.0
161,Okhla Bird Sanctuary,15443,15:10:27,15:10:47,1,upward,2003.493
162,Kalindi Kunj,15443,15:13:22,15:13:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15443,15:16:54,15:17:14,3,upward,5593.097
164,Okhla Vihar,15443,15:20:15,15:20:35,4,upward,7428.589
165,Jamia Millia Islamia,15443,15:23:02,15:23:22,5,upward,8372.665
166,Sukhdev Vihar,15443,15:25:55,15:26:15,6,upward,9604.107
167,Okhla NSIC,15443,15:28:33,15:28:53,7,upward,10754.323
131,Kalkaji Mandir,15443,15:30:50,15:31:10,8,upward,11547.502
182,Nehru Enclave,15443,15:32:46,15:33:06,9,upward,12378.613
183,Greater Kailash,15443,15:35:25,15:35:45,10,upward,13737.647
184,Chirag Delhi,15443,15:37:30,15:37:50,11,upward,14563.604
185,Panchsheel Park,15443,15:39:34,15:39:54,12,upward,15478.074
59,Hauz Khas,15443,15:42:23,15:42:43,13,upward,16891.973
81,Botanical Garden,15444,15:13:20,15:13:40,0,upward,0.0
161,Okhla Bird Sanctuary,15444,15:17:12,15:17:32,1,upward,2003.493
162,Kalindi Kunj,15444,15:20:07,15:20:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15444,15:23:39,15:23:59,3,upward,5593.097
164,Okhla Vihar,15444,15:27:00,15:27:20,4,upward,7428.589
165,Jamia Millia Islamia,15444,15:29:47,15:30:07,5,upward,8372.665
166,Sukhdev Vihar,15444,15:32:40,15:33:00,6,upward,9604.107
167,Okhla NSIC,15444,15:35:18,15:35:38,7,upward,10754.323
131,Kalkaji Mandir,15444,15:37:35,15:37:55,8,upward,11547.502
182,Nehru Enclave,15444,15:39:31,15:39:51,9,upward,12378.613
183,Greater Kailash,15444,15:42:10,15:42:30,10,upward,13737.647
184,Chirag Delhi,15444,15:44:15,15:44:35,11,upward,14563.604
185,Panchsheel Park,15444,15:46:19,15:46:39,12,upward,15478.074
59,Hauz Khas,15444,15:49:08,15:49:28,13,upward,16891.973
81,Botanical Garden,15445,15:20:05,15:20:25,0,upward,0.0
161,Okhla Bird Sanctuary,15445,15:23:57,15:24:17,1,upward,2003.493
162,Kalindi Kunj,15445,15:26:52,15:27:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15445,15:30:24,15:30:44,3,upward,5593.097
164,Okhla Vihar,15445,15:33:45,15:34:05,4,upward,7428.589
165,Jamia Millia Islamia,15445,15:36:32,15:36:52,5,upward,8372.665
166,Sukhdev Vihar,15445,15:39:25,15:39:45,6,upward,9604.107
167,Okhla NSIC,15445,15:42:03,15:42:23,7,upward,10754.323
131,Kalkaji Mandir,15445,15:44:20,15:44:40,8,upward,11547.502
182,Nehru Enclave,15445,15:46:16,15:46:36,9,upward,12378.613
183,Greater Kailash,15445,15:48:55,15:49:15,10,upward,13737.647
184,Chirag Delhi,15445,15:51:00,15:51:20,11,upward,14563.604
185,Panchsheel Park,15445,15:53:04,15:53:24,12,upward,15478.074
59,Hauz Khas,15445,15:55:53,15:56:13,13,upward,16891.973
81,Botanical Garden,15446,15:26:50,15:27:10,0,upward,0.0
161,Okhla Bird Sanctuary,15446,15:30:42,15:31:02,1,upward,2003.493
162,Kalindi Kunj,15446,15:33:37,15:33:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15446,15:37:09,15:37:29,3,upward,5593.097
164,Okhla Vihar,15446,15:40:30,15:40:50,4,upward,7428.589
165,Jamia Millia Islamia,15446,15:43:17,15:43:37,5,upward,8372.665
166,Sukhdev Vihar,15446,15:46:10,15:46:30,6,upward,9604.107
167,Okhla NSIC,15446,15:48:48,15:49:08,7,upward,10754.323
131,Kalkaji Mandir,15446,15:51:05,15:51:25,8,upward,11547.502
182,Nehru Enclave,15446,15:53:01,15:53:21,9,upward,12378.613
183,Greater Kailash,15446,15:55:40,15:56:00,10,upward,13737.647
184,Chirag Delhi,15446,15:57:45,15:58:05,11,upward,14563.604
185,Panchsheel Park,15446,15:59:49,16:00:09,12,upward,15478.074
59,Hauz Khas,15446,16:02:38,16:02:58,13,upward,16891.973
81,Botanical Garden,15447,15:33:35,15:33:55,0,upward,0.0
161,Okhla Bird Sanctuary,15447,15:37:27,15:37:47,1,upward,2003.493
162,Kalindi Kunj,15447,15:40:22,15:40:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15447,15:43:54,15:44:14,3,upward,5593.097
164,Okhla Vihar,15447,15:47:15,15:47:35,4,upward,7428.589
165,Jamia Millia Islamia,15447,15:50:02,15:50:22,5,upward,8372.665
166,Sukhdev Vihar,15447,15:52:55,15:53:15,6,upward,9604.107
167,Okhla NSIC,15447,15:55:33,15:55:53,7,upward,10754.323
131,Kalkaji Mandir,15447,15:57:50,15:58:10,8,upward,11547.502
182,Nehru Enclave,15447,15:59:46,16:00:06,9,upward,12378.613
183,Greater Kailash,15447,16:02:25,16:02:45,10,upward,13737.647
184,Chirag Delhi,15447,16:04:30,16:04:50,11,upward,14563.604
185,Panchsheel Park,15447,16:06:34,16:06:54,12,upward,15478.074
59,Hauz Khas,15447,16:09:23,16:09:43,13,upward,16891.973
81,Botanical Garden,15448,15:40:20,15:40:40,0,upward,0.0
161,Okhla Bird Sanctuary,15448,15:44:12,15:44:32,1,upward,2003.493
162,Kalindi Kunj,15448,15:47:07,15:47:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15448,15:50:39,15:50:59,3,upward,5593.097
164,Okhla Vihar,15448,15:54:00,15:54:20,4,upward,7428.589
165,Jamia Millia Islamia,15448,15:56:47,15:57:07,5,upward,8372.665
166,Sukhdev Vihar,15448,15:59:40,16:00:00,6,upward,9604.107
167,Okhla NSIC,15448,16:02:18,16:02:38,7,upward,10754.323
131,Kalkaji Mandir,15448,16:04:35,16:04:55,8,upward,11547.502
182,Nehru Enclave,15448,16:06:31,16:06:51,9,upward,12378.613
183,Greater Kailash,15448,16:09:10,16:09:30,10,upward,13737.647
184,Chirag Delhi,15448,16:11:15,16:11:35,11,upward,14563.604
185,Panchsheel Park,15448,16:13:19,16:13:39,12,upward,15478.074
59,Hauz Khas,15448,16:16:08,16:16:28,13,upward,16891.973
81,Botanical Garden,15449,15:47:05,15:47:25,0,upward,0.0
161,Okhla Bird Sanctuary,15449,15:50:57,15:51:17,1,upward,2003.493
162,Kalindi Kunj,15449,15:53:52,15:54:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15449,15:57:24,15:57:44,3,upward,5593.097
164,Okhla Vihar,15449,16:00:45,16:01:05,4,upward,7428.589
165,Jamia Millia Islamia,15449,16:03:32,16:03:52,5,upward,8372.665
166,Sukhdev Vihar,15449,16:06:25,16:06:45,6,upward,9604.107
167,Okhla NSIC,15449,16:09:03,16:09:23,7,upward,10754.323
131,Kalkaji Mandir,15449,16:11:20,16:11:40,8,upward,11547.502
182,Nehru Enclave,15449,16:13:16,16:13:36,9,upward,12378.613
183,Greater Kailash,15449,16:15:55,16:16:15,10,upward,13737.647
184,Chirag Delhi,15449,16:18:00,16:18:20,11,upward,14563.604
185,Panchsheel Park,15449,16:20:04,16:20:24,12,upward,15478.074
59,Hauz Khas,15449,16:22:53,16:23:13,13,upward,16891.973
81,Botanical Garden,15450,15:53:50,15:54:10,0,upward,0.0
161,Okhla Bird Sanctuary,15450,15:57:42,15:58:02,1,upward,2003.493
162,Kalindi Kunj,15450,16:00:37,16:00:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15450,16:04:09,16:04:29,3,upward,5593.097
164,Okhla Vihar,15450,16:07:30,16:07:50,4,upward,7428.589
165,Jamia Millia Islamia,15450,16:10:17,16:10:37,5,upward,8372.665
166,Sukhdev Vihar,15450,16:13:10,16:13:30,6,upward,9604.107
167,Okhla NSIC,15450,16:15:48,16:16:08,7,upward,10754.323
131,Kalkaji Mandir,15450,16:18:05,16:18:25,8,upward,11547.502
182,Nehru Enclave,15450,16:20:01,16:20:21,9,upward,12378.613
183,Greater Kailash,15450,16:22:40,16:23:00,10,upward,13737.647
184,Chirag Delhi,15450,16:24:45,16:25:05,11,upward,14563.604
185,Panchsheel Park,15450,16:26:49,16:27:09,12,upward,15478.074
59,Hauz Khas,15450,16:29:38,16:29:58,13,upward,16891.973
81,Botanical Garden,15451,16:00:35,16:00:55,0,upward,0.0
161,Okhla Bird Sanctuary,15451,16:04:27,16:04:47,1,upward,2003.493
162,Kalindi Kunj,15451,16:07:22,16:07:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15451,16:10:54,16:11:14,3,upward,5593.097
164,Okhla Vihar,15451,16:14:15,16:14:35,4,upward,7428.589
165,Jamia Millia Islamia,15451,16:17:02,16:17:22,5,upward,8372.665
166,Sukhdev Vihar,15451,16:19:55,16:20:15,6,upward,9604.107
167,Okhla NSIC,15451,16:22:33,16:22:53,7,upward,10754.323
131,Kalkaji Mandir,15451,16:24:50,16:25:10,8,upward,11547.502
182,Nehru Enclave,15451,16:26:46,16:27:06,9,upward,12378.613
183,Greater Kailash,15451,16:29:25,16:29:45,10,upward,13737.647
184,Chirag Delhi,15451,16:31:30,16:31:50,11,upward,14563.604
185,Panchsheel Park,15451,16:33:34,16:33:54,12,upward,15478.074
59,Hauz Khas,15451,16:36:23,16:36:43,13,upward,16891.973
81,Botanical Garden,15452,16:07:20,16:07:40,0,upward,0.0
161,Okhla Bird Sanctuary,15452,16:11:12,16:11:32,1,upward,2003.493
162,Kalindi Kunj,15452,16:14:07,16:14:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15452,16:17:39,16:17:59,3,upward,5593.097
164,Okhla Vihar,15452,16:21:00,16:21:20,4,upward,7428.589
165,Jamia Millia Islamia,15452,16:23:47,16:24:07,5,upward,8372.665
166,Sukhdev Vihar,15452,16:26:40,16:27:00,6,upward,9604.107
167,Okhla NSIC,15452,16:29:18,16:29:38,7,upward,10754.323
131,Kalkaji Mandir,15452,16:31:35,16:31:55,8,upward,11547.502
182,Nehru Enclave,15452,16:33:31,16:33:51,9,upward,12378.613
183,Greater Kailash,15452,16:36:10,16:36:30,10,upward,13737.647
184,Chirag Delhi,15452,16:38:15,16:38:35,11,upward,14563.604
185,Panchsheel Park,15452,16:40:19,16:40:39,12,upward,15478.074
59,Hauz Khas,15452,16:43:08,16:43:28,13,upward,16891.973
81,Botanical Garden,15453,16:14:05,16:14:25,0,upward,0.0
161,Okhla Bird Sanctuary,15453,16:17:57,16:18:17,1,upward,2003.493
162,Kalindi Kunj,15453,16:20:52,16:21:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15453,16:24:24,16:24:44,3,upward,5593.097
164,Okhla Vihar,15453,16:27:45,16:28:05,4,upward,7428.589
165,Jamia Millia Islamia,15453,16:30:32,16:30:52,5,upward,8372.665
166,Sukhdev Vihar,15453,16:33:25,16:33:45,6,upward,9604.107
167,Okhla NSIC,15453,16:36:03,16:36:23,7,upward,10754.323
131,Kalkaji Mandir,15453,16:38:20,16:38:40,8,upward,11547.502
182,Nehru Enclave,15453,16:40:16,16:40:36,9,upward,12378.613
183,Greater Kailash,15453,16:42:55,16:43:15,10,upward,13737.647
184,Chirag Delhi,15453,16:45:00,16:45:20,11,upward,14563.604
185,Panchsheel Park,15453,16:47:04,16:47:24,12,upward,15478.074
59,Hauz Khas,15453,16:49:53,16:50:13,13,upward,16891.973
81,Botanical Garden,15454,16:20:50,16:21:10,0,upward,0.0
161,Okhla Bird Sanctuary,15454,16:24:42,16:25:02,1,upward,2003.493
162,Kalindi Kunj,15454,16:27:37,16:27:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15454,16:31:09,16:31:29,3,upward,5593.097
164,Okhla Vihar,15454,16:34:30,16:34:50,4,upward,7428.589
165,Jamia Millia Islamia,15454,16:37:17,16:37:37,5,upward,8372.665
166,Sukhdev Vihar,15454,16:40:10,16:40:30,6,upward,9604.107
167,Okhla NSIC,15454,16:42:48,16:43:08,7,upward,10754.323
131,Kalkaji Mandir,15454,16:45:05,16:45:25,8,upward,11547.502
182,Nehru Enclave,15454,16:47:01,16:47:21,9,upward,12378.613
183,Greater Kailash,15454,16:49:40,16:50:00,10,upward,13737.647
184,Chirag Delhi,15454,16:51:45,16:52:05,11,upward,14563.604
185,Panchsheel Park,15454,16:53:49,16:54:09,12,upward,15478.074
59,Hauz Khas,15454,16:56:38,16:56:58,13,upward,16891.973
81,Botanical Garden,15455,16:27:35,16:27:55,0,upward,0.0
161,Okhla Bird Sanctuary,15455,16:31:27,16:31:47,1,upward,2003.493
162,Kalindi Kunj,15455,16:34:22,16:34:42,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15455,16:37:54,16:38:14,3,upward,5593.097
164,Okhla Vihar,15455,16:41:15,16:41:35,4,upward,7428.589
165,Jamia Millia Islamia,15455,16:44:02,16:44:22,5,upward,8372.665
166,Sukhdev Vihar,15455,16:46:55,16:47:15,6,upward,9604.107
167,Okhla NSIC,15455,16:49:33,16:49:53,7,upward,10754.323
131,Kalkaji Mandir,15455,16:51:50,16:52:10,8,upward,11547.502
182,Nehru Enclave,15455,16:53:46,16:54:06,9,upward,12378.613
183,Greater Kailash,15455,16:56:25,16:56:45,10,upward,13737.647
184,Chirag Delhi,15455,16:58:30,16:58:50,11,upward,14563.604
185,Panchsheel Park,15455,17:00:34,17:00:54,12,upward,15478.074
59,Hauz Khas,15455,17:03:23,17:03:43,13,upward,16891.973
81,Botanical Garden,15456,16:34:20,16:34:40,0,upward,0.0
161,Okhla Bird Sanctuary,15456,16:38:12,16:38:32,1,upward,2003.493
162,Kalindi Kunj,15456,16:41:07,16:41:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15456,16:44:39,16:44:59,3,upward,5593.097
164,Okhla Vihar,15456,16:48:00,16:48:20,4,upward,7428.589
165,Jamia Millia Islamia,15456,16:50:47,16:51:07,5,upward,8372.665
166,Sukhdev Vihar,15456,16:53:40,16:54:00,6,upward,9604.107
167,Okhla NSIC,15456,16:56:18,16:56:38,7,upward,10754.323
131,Kalkaji Mandir,15456,16:58:35,16:58:55,8,upward,11547.502
182,Nehru Enclave,15456,17:00:31,17:00:51,9,upward,12378.613
183,Greater Kailash,15456,17:03:10,17:03:30,10,upward,13737.647
184,Chirag Delhi,15456,17:05:15,17:05:35,11,upward,14563.604
185,Panchsheel Park,15456,17:07:19,17:07:39,12,upward,15478.074
59,Hauz Khas,15456,17:10:08,17:10:28,13,upward,16891.973
81,Botanical Garden,15457,16:41:05,16:41:25,0,upward,0.0
161,Okhla Bird Sanctuary,15457,16:44:57,16:45:17,1,upward,2003.493
162,Kalindi Kunj,15457,16:47:52,16:48:12,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15457,16:51:24,16:51:44,3,upward,5593.097
164,Okhla Vihar,15457,16:54:45,16:55:05,4,upward,7428.589
165,Jamia Millia Islamia,15457,16:57:32,16:57:52,5,upward,8372.665
166,Sukhdev Vihar,15457,17:00:25,17:00:45,6,upward,9604.107
167,Okhla NSIC,15457,17:03:03,17:03:23,7,upward,10754.323
131,Kalkaji Mandir,15457,17:05:20,17:05:40,8,upward,11547.502
182,Nehru Enclave,15457,17:07:16,17:07:36,9,upward,12378.613
