trip_id,time,next_time,status,location,capacity,location_id
15496,74439.0,74588.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15496,74588.0,74618.0,stop,upward-Hauz Khas,1800,13.0
15497,72750.0,72770.0,stop,upward-Botanical Garden,1800,0.0
15497,72770.0,72982.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15497,72982.0,73002.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15497,73002.0,73157.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15497,73157.0,73177.0,stop,upward-Kalindi Kunj,1800,2.0
15497,73177.0,73369.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15497,73369.0,73389.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15497,73389.0,73570.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15497,73570.0,73590.0,stop,upward-Okhla Vihar,1800,4.0
15497,73590.0,73737.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15497,73737.0,73757.0,stop,upward-Jamia Millia Islamia,1800,5.0
15497,73757.0,73910.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15497,73910.0,73930.0,stop,upward-Sukhdev Vihar,1800,6.0
15497,73930.0,74068.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15497,74068.0,74088.0,stop,upward-Okhla NSIC,1800,7.0
15497,74088.0,74205.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15497,74205.0,74225.0,stop,upward-Kalkaji Mandir,1800,8.0
15497,74225.0,74321.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15497,74321.0,74341.0,stop,upward-Nehru Enclave,1800,9.0
15497,74341.0,74480.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15497,74480.0,74500.0,stop,upward-Greater Kailash,1800,10.0
15497,74500.0,74605.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15497,74605.0,74625.0,stop,upward-Chirag Delhi,1800,11.0
15497,74625.0,74729.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15497,74729.0,74749.0,stop,upward-Panchsheel Park,1800,12.0
15497,74749.0,74898.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15497,74898.0,74928.0,stop,upward-Hauz Khas,1800,13.0
15498,73060.0,73080.0,stop,upward-Botanical Garden,1800,0.0
15498,73080.0,73292.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15498,73292.0,73312.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15498,73312.0,73467.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15498,73467.0,73487.0,stop,upward-Kalindi Kunj,1800,2.0
15498,73487.0,73679.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15498,73679.0,73699.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15498,73699.0,73880.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15498,73880.0,73900.0,stop,upward-Okhla Vihar,1800,4.0
15498,73900.0,74047.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15498,74047.0,74067.0,stop,upward-Jamia Millia Islamia,1800,5.0
15498,74067.0,74220.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15498,74220.0,74240.0,stop,upward-Sukhdev Vihar,1800,6.0
15498,74240.0,74378.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15498,74378.0,74398.0,stop,upward-Okhla NSIC,1800,7.0
15498,74398.0,74515.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15498,74515.0,74535.0,stop,upward-Kalkaji Mandir,1800,8.0
15498,74535.0,74631.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15498,74631.0,74651.0,stop,upward-Nehru Enclave,1800,9.0
15498,74651.0,74790.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15498,74790.0,74810.0,stop,upward-Greater Kailash,1800,10.0
15498,74810.0,74915.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15498,74915.0,74935.0,stop,upward-Chirag Delhi,1800,11.0
15498,74935.0,75039.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15498,75039.0,75059.0,stop,upward-Panchsheel Park,1800,12.0
15498,75059.0,75208.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15498,75208.0,75238.0,stop,upward-Hauz Khas,1800,13.0
15499,73370.0,73390.0,stop,upward-Botanical Garden,1800,0.0
15499,73390.0,73602.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15499,73602.0,73622.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15499,73622.0,73777.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15499,73777.0,73797.0,stop,upward-Kalindi Kunj,1800,2.0
15499,73797.0,73989.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15499,73989.0,74009.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15499,74009.0,74190.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15499,74190.0,74210.0,stop,upward-Okhla Vihar,1800,4.0
15499,74210.0,74357.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15499,74357.0,74377.0,stop,upward-Jamia Millia Islamia,1800,5.0
15499,74377.0,74530.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15499,74530.0,74550.0,stop,upward-Sukhdev Vihar,1800,6.0
15499,74550.0,74688.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15499,74688.0,74708.0,stop,upward-Okhla NSIC,1800,7.0
15499,74708.0,74825.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15499,74825.0,74845.0,stop,upward-Kalkaji Mandir,1800,8.0
15499,74845.0,74941.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15499,74941.0,74961.0,stop,upward-Nehru Enclave,1800,9.0
15499,74961.0,75100.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15499,75100.0,75120.0,stop,upward-Greater Kailash,1800,10.0
15499,75120.0,75225.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15499,75225.0,75245.0,stop,upward-Chirag Delhi,1800,11.0
15499,75245.0,75349.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15499,75349.0,75369.0,stop,upward-Panchsheel Park,1800,12.0
15499,75369.0,75518.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15499,75518.0,75548.0,stop,upward-Hauz Khas,1800,13.0
15500,73680.0,73700.0,stop,upward-Botanical Garden,1800,0.0
15500,73700.0,73912.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15500,73912.0,73932.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15500,73932.0,74087.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15500,74087.0,74107.0,stop,upward-Kalindi Kunj,1800,2.0
15500,74107.0,74299.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15500,74299.0,74319.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15500,74319.0,74500.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15500,74500.0,74520.0,stop,upward-Okhla Vihar,1800,4.0
15500,74520.0,74667.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15500,74667.0,74687.0,stop,upward-Jamia Millia Islamia,1800,5.0
15500,74687.0,74840.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15500,74840.0,74860.0,stop,upward-Sukhdev Vihar,1800,6.0
15500,74860.0,74998.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15500,74998.0,75018.0,stop,upward-Okhla NSIC,1800,7.0
15500,75018.0,75135.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15500,75135.0,75155.0,stop,upward-Kalkaji Mandir,1800,8.0
15500,75155.0,75251.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15500,75251.0,75271.0,stop,upward-Nehru Enclave,1800,9.0
15500,75271.0,75410.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15500,75410.0,75430.0,stop,upward-Greater Kailash,1800,10.0
15500,75430.0,75535.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15500,75535.0,75555.0,stop,upward-Chirag Delhi,1800,11.0
15500,75555.0,75659.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15500,75659.0,75679.0,stop,upward-Panchsheel Park,1800,12.0
15500,75679.0,75828.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15500,75828.0,75858.0,stop,upward-Hauz Khas,1800,13.0
15501,73990.0,74010.0,stop,upward-Botanical Garden,1800,0.0
15501,74010.0,74222.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15501,74222.0,74242.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15501,74242.0,74397.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15501,74397.0,74417.0,stop,upward-Kalindi Kunj,1800,2.0
15501,74417.0,74609.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15501,74609.0,74629.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15501,74629.0,74810.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15501,74810.0,74830.0,stop,upward-Okhla Vihar,1800,4.0
15501,74830.0,74977.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15501,74977.0,74997.0,stop,upward-Jamia Millia Islamia,1800,5.0
15501,74997.0,75150.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15501,75150.0,75170.0,stop,upward-Sukhdev Vihar,1800,6.0
15501,75170.0,75308.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15501,75308.0,75328.0,stop,upward-Okhla NSIC,1800,7.0
15501,75328.0,75445.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15501,75445.0,75465.0,stop,upward-Kalkaji Mandir,1800,8.0
15501,75465.0,75561.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15501,75561.0,75581.0,stop,upward-Nehru Enclave,1800,9.0
15501,75581.0,75720.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15501,75720.0,75740.0,stop,upward-Greater Kailash,1800,10.0
15501,75740.0,75845.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15501,75845.0,75865.0,stop,upward-Chirag Delhi,1800,11.0
15501,75865.0,75969.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15501,75969.0,75989.0,stop,upward-Panchsheel Park,1800,12.0
15501,75989.0,76138.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15501,76138.0,76168.0,stop,upward-Hauz Khas,1800,13.0
15502,74300.0,74320.0,stop,upward-Botanical Garden,1800,0.0
15502,74320.0,74532.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15502,74532.0,74552.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15502,74552.0,74707.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15502,74707.0,74727.0,stop,upward-Kalindi Kunj,1800,2.0
15502,74727.0,74919.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15502,74919.0,74939.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15502,74939.0,75120.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15502,75120.0,75140.0,stop,upward-Okhla Vihar,1800,4.0
15502,75140.0,75287.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15502,75287.0,75307.0,stop,upward-Jamia Millia Islamia,1800,5.0
15502,75307.0,75460.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15502,75460.0,75480.0,stop,upward-Sukhdev Vihar,1800,6.0
15502,75480.0,75618.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15502,75618.0,75638.0,stop,upward-Okhla NSIC,1800,7.0
15502,75638.0,75755.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15502,75755.0,75775.0,stop,upward-Kalkaji Mandir,1800,8.0
15502,75775.0,75871.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15502,75871.0,75891.0,stop,upward-Nehru Enclave,1800,9.0
15502,75891.0,76030.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15502,76030.0,76050.0,stop,upward-Greater Kailash,1800,10.0
15502,76050.0,76155.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15502,76155.0,76175.0,stop,upward-Chirag Delhi,1800,11.0
15502,76175.0,76279.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15502,76279.0,76299.0,stop,upward-Panchsheel Park,1800,12.0
15502,76299.0,76448.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15502,76448.0,76478.0,stop,upward-Hauz Khas,1800,13.0
15503,74610.0,74630.0,stop,upward-Botanical Garden,1800,0.0
15503,74630.0,74842.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15503,74842.0,74862.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15503,74862.0,75017.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15503,75017.0,75037.0,stop,upward-Kalindi Kunj,1800,2.0
15503,75037.0,75229.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15503,75229.0,75249.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15503,75249.0,75430.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15503,75430.0,75450.0,stop,upward-Okhla Vihar,1800,4.0
15503,75450.0,75597.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15503,75597.0,75617.0,stop,upward-Jamia Millia Islamia,1800,5.0
15503,75617.0,75770.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15503,75770.0,75790.0,stop,upward-Sukhdev Vihar,1800,6.0
15503,75790.0,75928.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15503,75928.0,75948.0,stop,upward-Okhla NSIC,1800,7.0
15503,75948.0,76065.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15503,76065.0,76085.0,stop,upward-Kalkaji Mandir,1800,8.0
15503,76085.0,76181.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15503,76181.0,76201.0,stop,upward-Nehru Enclave,1800,9.0
15503,76201.0,76340.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15503,76340.0,76360.0,stop,upward-Greater Kailash,1800,10.0
15503,76360.0,76465.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15503,76465.0,76485.0,stop,upward-Chirag Delhi,1800,11.0
15503,76485.0,76589.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15503,76589.0,76609.0,stop,upward-Panchsheel Park,1800,12.0
15503,76609.0,76758.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15503,76758.0,76788.0,stop,upward-Hauz Khas,1800,13.0
15504,74920.0,74940.0,stop,upward-Botanical Garden,1800,0.0
15504,74940.0,75152.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15504,75152.0,75172.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15504,75172.0,75327.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15504,75327.0,75347.0,stop,upward-Kalindi Kunj,1800,2.0
15504,75347.0,75539.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15504,75539.0,75559.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15504,75559.0,75740.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15504,75740.0,75760.0,stop,upward-Okhla Vihar,1800,4.0
15504,75760.0,75907.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15504,75907.0,75927.0,stop,upward-Jamia Millia Islamia,1800,5.0
15504,75927.0,76080.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15504,76080.0,76100.0,stop,upward-Sukhdev Vihar,1800,6.0
15504,76100.0,76238.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15504,76238.0,76258.0,stop,upward-Okhla NSIC,1800,7.0
15504,76258.0,76375.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15504,76375.0,76395.0,stop,upward-Kalkaji Mandir,1800,8.0
15504,76395.0,76491.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15504,76491.0,76511.0,stop,upward-Nehru Enclave,1800,9.0
15504,76511.0,76650.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15504,76650.0,76670.0,stop,upward-Greater Kailash,1800,10.0
15504,76670.0,76775.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15504,76775.0,76795.0,stop,upward-Chirag Delhi,1800,11.0
15504,76795.0,76899.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15504,76899.0,76919.0,stop,upward-Panchsheel Park,1800,12.0
15504,76919.0,77068.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15504,77068.0,77098.0,stop,upward-Hauz Khas,1800,13.0
15505,75230.0,75250.0,stop,upward-Botanical Garden,1800,0.0
15505,75250.0,75462.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15505,75462.0,75482.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15505,75482.0,75637.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15505,75637.0,75657.0,stop,upward-Kalindi Kunj,1800,2.0
15505,75657.0,75849.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15505,75849.0,75869.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15505,75869.0,76050.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15505,76050.0,76070.0,stop,upward-Okhla Vihar,1800,4.0
15505,76070.0,76217.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15505,76217.0,76237.0,stop,upward-Jamia Millia Islamia,1800,5.0
15505,76237.0,76390.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15505,76390.0,76410.0,stop,upward-Sukhdev Vihar,1800,6.0
15505,76410.0,76548.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15505,76548.0,76568.0,stop,upward-Okhla NSIC,1800,7.0
15505,76568.0,76685.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15505,76685.0,76705.0,stop,upward-Kalkaji Mandir,1800,8.0
15505,76705.0,76801.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15505,76801.0,76821.0,stop,upward-Nehru Enclave,1800,9.0
15505,76821.0,76960.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15505,76960.0,76980.0,stop,upward-Greater Kailash,1800,10.0
15505,76980.0,77085.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15505,77085.0,77105.0,stop,upward-Chirag Delhi,1800,11.0
15505,77105.0,77209.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15505,77209.0,77229.0,stop,upward-Panchsheel Park,1800,12.0
15505,77229.0,77378.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15505,77378.0,77408.0,stop,upward-Hauz Khas,1800,13.0
15506,75540.0,75560.0,stop,upward-Botanical Garden,1800,0.0
15506,75560.0,75772.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15506,75772.0,75792.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15506,75792.0,75947.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15506,75947.0,75967.0,stop,upward-Kalindi Kunj,1800,2.0
15506,75967.0,76159.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15506,76159.0,76179.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15506,76179.0,76360.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15506,76360.0,76380.0,stop,upward-Okhla Vihar,1800,4.0
15506,76380.0,76527.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15506,76527.0,76547.0,stop,upward-Jamia Millia Islamia,1800,5.0
15506,76547.0,76700.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15506,76700.0,76720.0,stop,upward-Sukhdev Vihar,1800,6.0
15506,76720.0,76858.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15506,76858.0,76878.0,stop,upward-Okhla NSIC,1800,7.0
15506,76878.0,76995.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15506,76995.0,77015.0,stop,upward-Kalkaji Mandir,1800,8.0
15506,77015.0,77111.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15506,77111.0,77131.0,stop,upward-Nehru Enclave,1800,9.0
15506,77131.0,77270.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15506,77270.0,77290.0,stop,upward-Greater Kailash,1800,10.0
15506,77290.0,77395.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15506,77395.0,77415.0,stop,upward-Chirag Delhi,1800,11.0
15506,77415.0,77519.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15506,77519.0,77539.0,stop,upward-Panchsheel Park,1800,12.0
15506,77539.0,77688.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15506,77688.0,77718.0,stop,upward-Hauz Khas,1800,13.0
15507,75850.0,75870.0,stop,upward-Botanical Garden,1800,0.0
15507,75870.0,76082.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15507,76082.0,76102.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15507,76102.0,76257.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15507,76257.0,76277.0,stop,upward-Kalindi Kunj,1800,2.0
15507,76277.0,76469.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15507,76469.0,76489.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15507,76489.0,76670.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15507,76670.0,76690.0,stop,upward-Okhla Vihar,1800,4.0
15507,76690.0,76837.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15507,76837.0,76857.0,stop,upward-Jamia Millia Islamia,1800,5.0
15507,76857.0,77010.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15507,77010.0,77030.0,stop,upward-Sukhdev Vihar,1800,6.0
15507,77030.0,77168.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15507,77168.0,77188.0,stop,upward-Okhla NSIC,1800,7.0
15507,77188.0,77305.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15507,77305.0,77325.0,stop,upward-Kalkaji Mandir,1800,8.0
15507,77325.0,77421.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
15507,77421.0,77441.0,stop,upward-Nehru Enclave,1800,9.0
15507,77441.0,77580.0,on_link,upward-Nehru Enclave-upward-Greater Kailash,1800,-1.0
15507,77580.0,77600.0,stop,upward-Greater Kailash,1800,10.0
15507,77600.0,77705.0,on_link,upward-Greater Kailash-upward-Chirag Delhi,1800,-1.0
15507,77705.0,77725.0,stop,upward-Chirag Delhi,1800,11.0
15507,77725.0,77829.0,on_link,upward-Chirag Delhi-upward-Panchsheel Park,1800,-1.0
15507,77829.0,77849.0,stop,upward-Panchsheel Park,1800,12.0
15507,77849.0,77998.0,on_link,upward-Panchsheel Park-upward-Hauz Khas,1800,-1.0
15507,77998.0,78028.0,stop,upward-Hauz Khas,1800,13.0
15508,76255.0,76275.0,stop,upward-Botanical Garden,1800,0.0
15508,76275.0,76487.0,on_link,upward-Botanical Garden-upward-Okhla Bird Sanctuary,1800,-1.0
15508,76487.0,76507.0,stop,upward-Okhla Bird Sanctuary,1800,1.0
15508,76507.0,76662.0,on_link,upward-Okhla Bird Sanctuary-upward-Kalindi Kunj,1800,-1.0
15508,76662.0,76682.0,stop,upward-Kalindi Kunj,1800,2.0
15508,76682.0,76874.0,on_link,upward-Kalindi Kunj-upward-Jasola Vihar Shaheen Bagh,1800,-1.0
15508,76874.0,76894.0,stop,upward-Jasola Vihar Shaheen Bagh,1800,3.0
15508,76894.0,77075.0,on_link,upward-Jasola Vihar Shaheen Bagh-upward-Okhla Vihar,1800,-1.0
15508,77075.0,77095.0,stop,upward-Okhla Vihar,1800,4.0
15508,77095.0,77242.0,on_link,upward-Okhla Vihar-upward-Jamia Millia Islamia,1800,-1.0
15508,77242.0,77262.0,stop,upward-Jamia Millia Islamia,1800,5.0
15508,77262.0,77415.0,on_link,upward-Jamia Millia Islamia-upward-Sukhdev Vihar,1800,-1.0
15508,77415.0,77435.0,stop,upward-Sukhdev Vihar,1800,6.0
15508,77435.0,77573.0,on_link,upward-Sukhdev Vihar-upward-Okhla NSIC,1800,-1.0
15508,77573.0,77593.0,stop,upward-Okhla NSIC,1800,7.0
15508,77593.0,77710.0,on_link,upward-Okhla NSIC-upward-Kalkaji Mandir,1800,-1.0
15508,77710.0,77730.0,stop,upward-Kalkaji Mandir,1800,8.0
15508,77730.0,77826.0,on_link,upward-Kalkaji Mandir-upward-Nehru Enclave,1800,-1.0
