,traveler_id,origin_nid,destin_nid,departure_time,trip_distance,traveler_status,update_time,association,next_station_id,init_boarding_time,final_alighting_time,aboard_tmp,remain_cap,order,train_location_id,deal_time,time_sim,time_card,time_diff
11272,85517,29,31,37516,1365.09375,4,38520,1,-111,37620.0,38520.0,False,0,10000000.0,-1,38784,0.2788888888888881,0.3522222222222222,0.07333333333333414
11273,85518,41,31,38376,907.09375,4,38880,1,-111,38480.0,38880.0,False,0,10000000.0,-1,39196,0.14000000000000057,0.22777777777777786,0.08777777777777729
11274,85519,33,40,29019,1222.0,4,29960,17,-111,29240.0,29960.0,False,0,10000000.0,-1,29834,0.2613888888888898,0.22638888888888964,-0.03500000000000014
11275,85535,37,29,32660,1088.0,4,33480,16,-111,32860.0,33480.0,False,0,10000000.0,-1,33166,0.22777777777777786,0.14055555555555443,-0.08722222222222342
11276,85541,33,41,24502,1419.0,4,25640,18,-111,24700.0,25640.0,False,0,10000000.0,-1,25773,0.3161111111111108,0.3530555555555557,0.03694444444444489
11277,85542,37,31,25611,1853.09375,4,27340,1,-111,25920.0,27340.0,False,0,10000000.0,-1,26912,0.48027777777777736,0.36138888888888854,-0.11888888888888882
11278,85546,30,38,34215,1270.1875,4,35120,4,-111,34320.0,35120.0,False,0,10000000.0,-1,35036,0.25138888888889,0.22805555555555657,-0.023333333333333428
11279,85547,41,38,34259,1436.1875,4,35420,4,-111,34460.0,35420.0,False,0,10000000.0,-1,35300,0.3224999999999998,0.28916666666666657,-0.033333333333333215
11280,85548,31,38,34239,1129.09375,4,34980,4,-111,34340.0,34980.0,False,0,10000000.0,-1,35018,0.20583333333333265,0.21638888888888808,0.01055555555555543
11281,85550,35,38,34752,974.0625,4,35420,4,-111,34940.0,35420.0,False,0,10000000.0,-1,35277,0.18555555555555436,0.14583333333333215,-0.039722222222222214
11282,85553,32,38,35080,844.03125,4,35780,4,-111,35420.0,35780.0,False,0,10000000.0,-1,35668,0.19444444444444464,0.163333333333334,-0.031111111111110645
11283,85554,29,38,33302,1894.1875,4,34980,4,-111,33520.0,34980.0,False,0,10000000.0,-1,34864,0.46611111111111114,0.4338888888888892,-0.03222222222222193
11284,85557,29,31,26512,1365.09375,4,27780,1,-111,26880.0,27780.0,False,0,10000000.0,-1,27364,0.3522222222222222,0.23666666666666636,-0.11555555555555586
11285,85561,37,38,33291,2382.1875,4,35420,4,-111,33460.0,35420.0,False,0,10000000.0,-1,35285,0.5913888888888881,0.5538888888888884,-0.037499999999999645
11286,85564,30,38,34516,1270.1875,4,35420,4,-111,34620.0,35420.0,False,0,10000000.0,-1,35322,0.2511111111111113,0.22388888888889014,-0.02722222222222115
11287,85567,41,38,34017,1436.1875,4,35120,4,-111,34140.0,35120.0,False,0,10000000.0,-1,34994,0.3063888888888897,0.27138888888888957,-0.03500000000000014
11288,85570,35,38,34940,974.0625,4,35780,4,-111,35300.0,35780.0,False,0,10000000.0,-1,35670,0.2333333333333325,0.2027777777777775,-0.030555555555555003
11289,85571,41,38,34132,1436.1875,4,35280,4,-111,34300.0,35280.0,False,0,10000000.0,-1,34992,0.318888888888889,0.23888888888888893,-0.08000000000000007
11290,85608,29,31,37587,1365.09375,4,38880,1,-111,37980.0,38880.0,False,0,10000000.0,-1,38791,0.35916666666666686,0.33444444444444343,-0.024722222222223422
11291,85622,37,29,32760,1088.0,4,33480,16,-111,32860.0,33480.0,False,0,10000000.0,-1,33486,0.20000000000000107,0.20166666666666622,0.0016666666666651508
11292,85634,31,38,34266,1129.09375,4,35120,4,-111,34480.0,35120.0,False,0,10000000.0,-1,35022,0.23722222222222378,0.21000000000000085,-0.027222222222222925
11293,85643,37,31,25589,1853.09375,4,27340,1,-111,25920.0,27340.0,False,0,10000000.0,-1,27213,0.48638888888888854,0.45111111111111146,-0.035277777777777075
11294,85646,40,38,33993,1633.1875,4,35280,4,-111,34100.0,35280.0,False,0,10000000.0,-1,35191,0.35749999999999993,0.3327777777777765,-0.024722222222223422
11295,85687,40,38,36707,1633.1875,4,38340,4,-111,37160.0,38340.0,False,0,10000000.0,-1,38318,0.45361111111111185,0.4474999999999998,-0.006111111111112066
11296,85705,37,29,33396,1088.0,4,34080,16,-111,33500.0,34080.0,False,0,10000000.0,-1,33925,0.1899999999999995,0.14694444444444343,-0.04305555555555607
11297,85708,31,38,34311,1129.09375,4,35120,4,-111,34480.0,35120.0,False,0,10000000.0,-1,34992,0.2247222222222227,0.18916666666666693,-0.035555555555555785
11298,85712,31,38,34491,1129.09375,4,35280,4,-111,34640.0,35280.0,False,0,10000000.0,-1,35162,0.21916666666666806,0.18638888888888872,-0.03277777777777935
11299,85713,40,38,34427,1633.1875,4,35780,4,-111,34600.0,35780.0,False,0,10000000.0,-1,35669,0.3758333333333326,0.34500000000000064,-0.030833333333331936
11300,85716,40,31,26852,1104.09375,4,27780,1,-111,27160.0,27780.0,False,0,10000000.0,-1,27673,0.2577777777777781,0.22805555555555568,-0.029722222222222427
11301,85717,40,38,34032,1633.1875,4,35420,4,-111,34240.0,35420.0,False,0,10000000.0,-1,35210,0.38555555555555543,0.32722222222222186,-0.05833333333333357
11302,85721,31,38,34385,1129.09375,4,35120,4,-111,34500.0,35120.0,False,0,10000000.0,-1,35008,0.2041666666666675,0.17305555555555507,-0.03111111111111242
11303,85722,40,31,26456,1104.09375,4,27340,1,-111,26700.0,27340.0,False,0,10000000.0,-1,27193,0.24555555555555486,0.20472222222222225,-0.04083333333333261
11304,85724,29,31,26511,1365.09375,4,27780,1,-111,26880.0,27780.0,False,0,10000000.0,-1,27385,0.35250000000000004,0.24277777777777754,-0.1097222222222225
11305,85725,29,38,26814,1894.1875,4,28480,4,-111,27040.0,28480.0,False,0,10000000.0,-1,28240,0.4627777777777782,0.39611111111111086,-0.06666666666666732
11306,85726,35,38,34729,974.0625,4,35420,4,-111,34940.0,35420.0,False,0,10000000.0,-1,35184,0.19194444444444336,0.12638888888888822,-0.06555555555555515
11307,85728,35,38,34304,974.0625,4,34980,4,-111,34480.0,34980.0,False,0,10000000.0,-1,34871,0.1877777777777787,0.15750000000000064,-0.03027777777777807
11308,85729,32,38,34522,844.03125,4,34980,4,-111,34640.0,34980.0,False,0,10000000.0,-1,34842,0.12722222222222257,0.08888888888888857,-0.038333333333333997
11309,85731,32,38,34662,844.03125,4,35120,4,-111,34780.0,35120.0,False,0,10000000.0,-1,35015,0.12722222222222257,0.09805555555555578,-0.029166666666666785
11310,85734,35,38,34540,974.0625,4,35120,4,-111,34640.0,35120.0,False,0,10000000.0,-1,35017,0.16111111111111143,0.13250000000000028,-0.028611111111111143
11311,85735,29,38,34252,1894.1875,4,36140,4,-111,34700.0,36140.0,False,0,10000000.0,-1,35684,0.5244444444444447,0.3977777777777778,-0.12666666666666693
11312,85736,41,38,33955,1436.1875,4,35120,4,-111,34140.0,35120.0,False,0,10000000.0,-1,34889,0.32361111111111285,0.2594444444444459,-0.06416666666666693
11313,85745,31,38,34494,1129.09375,4,35280,4,-111,34640.0,35280.0,False,0,10000000.0,-1,35322,0.2183333333333337,0.23000000000000043,0.011666666666666714
11314,85760,30,32,39362,1026.15625,4,40280,3,-111,39720.0,40280.0,False,0,10000000.0,-1,40218,0.254999999999999,0.23777777777777764,-0.01722222222222136
11315,85768,41,32,38922,1192.15625,4,39900,3,-111,39180.0,39900.0,False,0,10000000.0,-1,39818,0.2716666666666665,0.24888888888888872,-0.022777777777777786
11316,85773,29,31,38191,1365.09375,4,39240,1,-111,38340.0,39240.0,False,0,10000000.0,-1,39140,0.29138888888888914,0.2636111111111106,-0.027777777777778567
11317,85787,29,38,33662,1894.1875,4,35280,4,-111,33840.0,35280.0,False,0,10000000.0,-1,35161,0.4494444444444454,0.41638888888888914,-0.03305555555555628
11318,85791,41,38,34422,1436.1875,4,35780,4,-111,34800.0,35780.0,False,0,10000000.0,-1,35679,0.3772222222222208,0.3491666666666653,-0.0280555555555555
11319,85792,41,38,34304,1436.1875,4,35420,4,-111,34460.0,35420.0,False,0,10000000.0,-1,35286,0.3100000000000005,0.2727777777777778,-0.03722222222222271
11320,85794,29,31,26451,1365.09375,4,27480,1,-111,26580.0,27480.0,False,0,10000000.0,-1,27385,0.2858333333333336,0.25944444444444414,-0.02638888888888946
11321,85795,33,38,33603,2255.1875,4,35780,4,-111,33960.0,35780.0,False,0,10000000.0,-1,35677,0.6047222222222217,0.5761111111111106,-0.028611111111111143
11322,85798,31,38,34482,1129.09375,4,35280,4,-111,34640.0,35280.0,False,0,10000000.0,-1,35157,0.22166666666666757,0.1875,-0.03416666666666757
11323,85802,29,31,25896,1365.09375,4,26880,1,-111,26000.0,26880.0,False,0,10000000.0,-1,27381,0.27333333333333343,0.41249999999999964,0.13916666666666622
11324,85803,29,31,25984,1365.09375,4,27040,1,-111,26140.0,27040.0,False,0,10000000.0,-1,26950,0.293333333333333,0.26833333333333265,-0.025000000000000355
11325,85805,30,38,26881,1270.1875,4,27880,4,-111,27080.0,27880.0,False,0,10000000.0,-1,27921,0.27749999999999986,0.28888888888888875,0.011388888888888893
11326,85810,40,38,33722,1633.1875,4,35120,4,-111,33940.0,35120.0,False,0,10000000.0,-1,35030,0.38833333333333364,0.3633333333333333,-0.025000000000000355
11327,85811,30,38,27288,1270.1875,4,28180,4,-111,27400.0,28180.0,False,0,10000000.0,-1,28068,0.24777777777777743,0.21666666666666679,-0.031111111111110645
11328,85813,29,38,33850,1894.1875,4,35420,4,-111,33980.0,35420.0,False,0,10000000.0,-1,35432,0.43611111111111,0.43944444444444386,0.0033333333333338544
11329,85814,30,38,34139,1270.1875,4,35120,4,-111,34320.0,35120.0,False,0,10000000.0,-1,35014,0.27250000000000085,0.24305555555555536,-0.029444444444445494
11330,85815,35,38,34739,974.0625,4,35420,4,-111,34940.0,35420.0,False,0,10000000.0,-1,35225,0.18916666666666693,0.1349999999999998,-0.05416666666666714
11331,85816,30,38,33954,1270.1875,4,34980,4,-111,34180.0,34980.0,False,0,10000000.0,-1,34915,0.28500000000000014,0.26694444444444443,-0.018055555555555713
11332,85817,37,38,25713,2382.1875,4,27880,4,-111,25920.0,27880.0,False,0,10000000.0,-1,27953,0.6019444444444444,0.6222222222222218,0.020277777777777395
11333,85821,41,31,27181,907.09375,4,27780,1,-111,27360.0,27780.0,False,0,10000000.0,-1,27691,0.16638888888888914,0.1416666666666666,-0.024722222222222534
11334,85823,41,38,34445,1436.1875,4,35780,4,-111,34800.0,35780.0,False,0,10000000.0,-1,35695,0.3708333333333318,0.34722222222222143,-0.02361111111111036
11335,85824,30,38,34058,1270.1875,4,34980,4,-111,34180.0,34980.0,False,0,10000000.0,-1,34887,0.25611111111111207,0.23027777777777914,-0.02583333333333293
11336,85850,33,32,38410,2011.15625,3,38520,81135,3,38520.0,10000000.0,False,0,10000000.0,81135,40191,0.030555555555555003,0.4947222222222223,0.4641666666666673
11337,85872,41,31,38364,907.09375,4,38880,1,-111,38480.0,38880.0,False,0,10000000.0,-1,38811,0.14333333333333442,0.12416666666666742,-0.019166666666666998
11338,85873,29,31,37705,1365.09375,4,38880,1,-111,37980.0,38880.0,False,0,10000000.0,-1,38773,0.3263888888888893,0.29666666666666686,-0.029722222222222427
11339,85875,29,31,38202,1365.09375,4,39240,1,-111,38340.0,39240.0,False,0,10000000.0,-1,39106,0.288333333333334,0.2511111111111113,-0.03722222222222271
11340,85904,40,38,33734,1633.1875,4,35120,4,-111,33940.0,35120.0,False,0,10000000.0,-1,35023,0.38500000000000156,0.35805555555555557,-0.026944444444445992
11341,85905,37,38,33248,2382.1875,4,35420,4,-111,33460.0,35420.0,False,0,10000000.0,-1,35189,0.6033333333333335,0.5391666666666666,-0.06416666666666693
11342,85906,32,38,34915,844.03125,4,35420,4,-111,35080.0,35420.0,False,0,10000000.0,-1,35321,0.1402777777777775,0.11277777777777764,-0.027499999999999858
11343,85909,32,38,34945,844.03125,4,35420,4,-111,35080.0,35420.0,False,0,10000000.0,-1,35274,0.13194444444444464,0.09138888888888985,-0.04055555555555479
11344,85911,29,31,26196,1365.09375,4,27340,1,-111,26440.0,27340.0,False,0,10000000.0,-1,27218,0.3177777777777777,0.28388888888888886,-0.03388888888888886
11345,85914,41,38,34174,1436.1875,4,35280,4,-111,34300.0,35280.0,False,0,10000000.0,-1,35169,0.3072222222222223,0.2763888888888886,-0.030833333333333712
11346,85917,29,38,34069,1894.1875,4,35780,4,-111,34340.0,35780.0,False,0,10000000.0,-1,35686,0.4752777777777766,0.4491666666666667,-0.026111111111109864
11347,85918,29,38,33402,1894.1875,4,34980,4,-111,33520.0,34980.0,False,0,10000000.0,-1,34871,0.4383333333333326,0.4080555555555545,-0.03027777777777807
11348,85920,30,38,34371,1270.1875,4,35280,4,-111,34480.0,35280.0,False,0,10000000.0,-1,35232,0.2525000000000013,0.23916666666666764,-0.013333333333333641
11349,85923,41,38,34278,1436.1875,4,35420,4,-111,34460.0,35420.0,False,0,10000000.0,-1,35324,0.31722222222222207,0.29055555555555657,-0.026666666666665506
11350,85924,29,31,26099,1365.09375,4,27340,1,-111,26440.0,27340.0,False,0,10000000.0,-1,27217,0.34472222222222193,0.31055555555555525,-0.03416666666666668
11351,85927,33,38,33294,2255.1875,4,35280,4,-111,33460.0,35280.0,False,0,10000000.0,-1,35155,0.5516666666666676,0.5169444444444444,-0.03472222222222321
11352,85935,30,38,26905,1270.1875,4,27880,4,-111,27080.0,27880.0,False,0,10000000.0,-1,27768,0.27083333333333304,0.2397222222222215,-0.031111111111111533
11353,85980,37,32,37635,2138.15625,4,39540,3,-111,37840.0,39540.0,False,0,10000000.0,-1,39814,0.529166666666665,0.6052777777777774,0.07611111111111235
11354,85981,41,31,38084,907.09375,4,38880,1,-111,38460.0,38880.0,False,0,10000000.0,-1,38836,0.22111111111111192,0.20888888888888957,-0.012222222222222356
11355,85982,41,31,38699,907.09375,4,39240,1,-111,38820.0,39240.0,False,0,10000000.0,-1,39189,0.1502777777777773,0.13611111111111107,-0.014166666666666217
11356,85983,29,31,38267,1365.09375,4,39620,1,-111,38720.0,39620.0,False,0,10000000.0,-1,39146,0.37583333333333435,0.24416666666666664,-0.1316666666666677
11357,85985,29,31,38094,1365.09375,4,39240,1,-111,38340.0,39240.0,False,0,10000000.0,-1,39134,0.31833333333333336,0.28888888888888786,-0.029444444444445494
11358,85986,37,31,36357,1853.09375,3,36560,191128,1,36560.0,10000000.0,False,0,10000000.0,191128,38858,0.056388888888887934,0.6947222222222216,0.6383333333333336
11359,86001,37,29,33124,1088.0,4,33940,16,-111,33320.0,33940.0,False,0,10000000.0,-1,33845,0.22666666666666657,0.200277777777778,-0.026388888888888573
11360,86004,33,29,32999,961.0,4,33620,16,-111,33160.0,33620.0,False,0,10000000.0,-1,33621,0.17249999999999943,0.17277777777777814,0.0002777777777787094
11361,86009,40,31,27042,1104.09375,4,27780,1,-111,27160.0,27780.0,False,0,10000000.0,-1,27681,0.20500000000000007,0.1775000000000002,-0.027499999999999858
11362,86011,29,38,34142,1894.1875,4,35780,4,-111,34340.0,35780.0,False,0,10000000.0,-1,35701,0.45500000000000007,0.43305555555555664,-0.021944444444443434
11363,86012,31,38,34261,1129.09375,4,35120,4,-111,34480.0,35120.0,False,0,10000000.0,-1,35023,0.238611111111112,0.211666666666666,-0.026944444444445992
11364,86014,40,38,27012,1633.1875,4,28320,4,-111,27160.0,28320.0,False,0,10000000.0,-1,28244,0.3633333333333333,0.3422222222222224,-0.02111111111111086
11365,86016,41,38,34513,1436.1875,4,35780,4,-111,34800.0,35780.0,False,0,10000000.0,-1,35697,0.3519444444444435,0.3288888888888888,-0.02305555555555472
11366,86017,35,38,34442,974.0625,4,35120,4,-111,34640.0,35120.0,False,0,10000000.0,-1,35034,0.18833333333333435,0.16444444444444528,-0.02388888888888907
11367,86018,41,38,34188,1436.1875,4,35280,4,-111,34300.0,35280.0,False,0,10000000.0,-1,35468,0.30333333333333456,0.35555555555555607,0.052222222222221504
11368,86020,29,31,26473,1365.09375,4,27480,1,-111,26580.0,27480.0,False,0,10000000.0,-1,27397,0.2797222222222224,0.2566666666666668,-0.023055555555555607
11369,86021,41,38,26566,1436.1875,4,27880,4,-111,26900.0,27880.0,False,0,10000000.0,-1,27771,0.3650000000000002,0.33472222222222214,-0.03027777777777807
11370,86022,41,31,26940,907.09375,4,27480,1,-111,27060.0,27480.0,False,0,10000000.0,-1,27372,0.15000000000000036,0.1200000000000001,-0.03000000000000025
11371,86027,31,38,34633,1129.09375,4,35420,4,-111,34780.0,35420.0,False,0,10000000.0,-1,35301,0.21861111111111065,0.18555555555555614,-0.033055555555554506
11372,86028,37,38,25749,2382.1875,4,27880,4,-111,25920.0,27880.0,False,0,10000000.0,-1,27765,0.5919444444444446,0.5600000000000005,-0.03194444444444411
11373,86029,40,38,26764,1633.1875,4,28320,4,-111,27160.0,28320.0,False,0,10000000.0,-1,28233,0.4322222222222214,0.4080555555555554,-0.024166666666666003
11374,86030,31,38,34262,1129.09375,4,35120,4,-111,34480.0,35120.0,False,0,10000000.0,-1,35017,0.23833333333333506,0.20972222222222392,-0.028611111111111143
11375,86032,29,38,33379,1894.1875,4,34980,4,-111,33520.0,34980.0,False,0,10000000.0,-1,34873,0.4447222222222216,0.41499999999999915,-0.029722222222222427
11376,86033,41,38,33161,1436.1875,4,34360,4,-111,33400.0,34360.0,False,0,10000000.0,-1,34811,0.3330555555555552,0.4583333333333339,0.1252777777777787
11377,86070,29,31,38213,1365.09375,4,39240,1,-111,38340.0,39240.0,False,0,10000000.0,-1,39159,0.28527777777777885,0.262777777777778,-0.022500000000000853
11378,86071,41,31,38216,907.09375,4,38880,1,-111,38460.0,38880.0,False,0,10000000.0,-1,38840,0.18444444444444485,0.17333333333333378,-0.011111111111111072
11379,86073,41,31,37749,907.09375,4,38520,1,-111,38080.0,38520.0,False,0,10000000.0,-1,38515,0.2141666666666655,0.2127777777777773,-0.0013888888888882178
11380,86074,41,31,38699,907.09375,4,39240,1,-111,38820.0,39240.0,False,0,10000000.0,-1,39176,0.1502777777777773,0.1324999999999985,-0.01777777777777878
11381,86075,41,38,36946,1436.1875,4,38340,4,-111,37360.0,38340.0,False,0,10000000.0,-1,38220,0.38722222222222236,0.35388888888888914,-0.033333333333333215
11382,86076,37,40,28503,1349.0,4,29520,17,-111,28640.0,29520.0,False,0,10000000.0,-1,29368,0.28249999999999886,0.24027777777777715,-0.04222222222222172
11383,86099,41,39,27220,1569.25,4,28480,5,-111,27360.0,28480.0,False,0,10000000.0,-1,28384,0.35000000000000053,0.32333333333333325,-0.026666666666667282
11384,86100,30,36,34969,1565.28125,4,36460,26,-111,35340.0,36460.0,False,0,10000000.0,-1,36339,0.41416666666666657,0.38055555555555465,-0.033611111111111924
11385,86102,40,39,29528,1766.25,4,31200,5,-111,29860.0,31200.0,False,0,10000000.0,-1,31167,0.4644444444444442,0.4552777777777788,-0.009166666666665435
11386,86109,40,39,29006,1766.25,4,30440,5,-111,29120.0,30440.0,False,0,10000000.0,-1,30824,0.39833333333333343,0.5050000000000008,0.10666666666666735
11387,86111,33,39,28415,2388.25,4,30740,5,-111,28780.0,30740.0,False,0,10000000.0,-1,31219,0.6458333333333339,0.7788888888888881,0.13305555555555415
11388,86116,29,39,28998,2027.25,4,30740,5,-111,29160.0,30740.0,False,0,10000000.0,-1,30874,0.4838888888888899,0.5211111111111109,0.037222222222220935
11389,86120,35,39,29742,1107.125,4,31940,5,-111,31320.0,31940.0,False,0,10000000.0,-1,30539,0.6105555555555551,0.22138888888888886,-0.3891666666666662
11390,86127,30,39,29850,1403.25,4,31040,5,-111,30100.0,31040.0,False,0,10000000.0,-1,31032,0.3305555555555557,0.32833333333333314,-0.0022222222222225696
11391,86131,41,39,29920,1569.25,4,31340,5,-111,30220.0,31340.0,False,0,10000000.0,-1,31163,0.39444444444444393,0.3452777777777776,-0.04916666666666636
11392,86136,41,30,35163,766.0,4,35800,0,-111,35540.0,35800.0,False,0,10000000.0,-1,35703,0.17694444444444457,0.15000000000000036,-0.026944444444444215
11393,86137,41,30,33855,766.0,4,34280,0,-111,34000.0,34280.0,False,0,10000000.0,-1,35245,0.11805555555555536,0.38611111111111107,0.2680555555555557
11394,86143,30,38,26682,1270.1875,4,27580,4,-111,26800.0,27580.0,False,0,10000000.0,-1,27477,0.24944444444444436,0.22083333333333321,-0.028611111111111143
11395,86146,32,38,26991,844.03125,4,27720,4,-111,27380.0,27720.0,False,0,10000000.0,-1,27460,0.20250000000000057,0.1302777777777786,-0.07222222222222197
11396,86148,32,38,26804,844.03125,4,27280,4,-111,26920.0,27280.0,False,0,10000000.0,-1,27150,0.13222222222222157,0.09611111111111104,-0.03611111111111054
11397,86153,31,38,26297,1129.09375,4,27120,4,-111,26480.0,27120.0,False,0,10000000.0,-1,27013,0.22861111111111132,0.1988888888888889,-0.029722222222222427
11398,86157,41,31,31297,907.09375,4,31860,1,-111,31440.0,31860.0,False,0,10000000.0,-1,31735,0.15638888888888935,0.12166666666666792,-0.03472222222222143
11399,86158,30,39,27072,1403.25,4,28180,5,-111,27220.0,28180.0,False,0,10000000.0,-1,28253,0.30777777777777793,0.3280555555555562,0.020277777777778283
11400,86161,33,31,30420,1726.09375,4,31860,1,-111,30600.0,31860.0,False,0,10000000.0,-1,31752,0.40000000000000036,0.370000000000001,-0.02999999999999936
11401,86163,40,31,33099,1104.09375,4,33820,1,-111,33200.0,33820.0,False,0,10000000.0,-1,33706,0.200277777777778,0.1686111111111117,-0.03166666666666629
11402,86166,29,40,38195,861.0,4,38720,17,-111,38340.0,38720.0,False,0,10000000.0,-1,38633,0.14583333333333393,0.12166666666666615,-0.02416666666666778
11403,86167,30,39,29928,1403.25,4,31040,5,-111,30100.0,31040.0,False,0,10000000.0,-1,31032,0.3088888888888892,0.30666666666666664,-0.0022222222222225696
11404,86170,31,39,29818,1262.15625,4,31040,5,-111,30260.0,31040.0,False,0,10000000.0,-1,30750,0.3394444444444442,0.2588888888888885,-0.08055555555555571
11405,86171,41,39,29374,1569.25,4,30880,5,-111,29760.0,30880.0,False,0,10000000.0,-1,31020,0.418333333333333,0.45722222222222264,0.03888888888888964
11406,86176,40,39,29246,1766.25,4,30740,5,-111,29420.0,30740.0,False,0,10000000.0,-1,30759,0.4150000000000009,0.42027777777777864,0.005277777777777715
11407,86177,40,39,29562,1766.25,4,31200,5,-111,29860.0,31200.0,False,0,10000000.0,-1,31189,0.45500000000000007,0.4519444444444449,-0.003055555555555145
11408,86182,33,39,29132,2388.25,4,31200,5,-111,29240.0,31200.0,False,0,10000000.0,-1,31173,0.5744444444444436,0.5669444444444434,-0.007500000000000284
11409,86184,30,39,29715,1403.25,4,31040,5,-111,30100.0,31040.0,False,0,10000000.0,-1,30746,0.36805555555555536,0.28638888888888836,-0.081666666666667
11410,86185,30,39,29768,1403.25,4,31040,5,-111,30100.0,31040.0,False,0,10000000.0,-1,30910,0.3533333333333335,0.31722222222222207,-0.03611111111111143
11411,86187,31,39,30005,1262.15625,4,31040,5,-111,30260.0,31040.0,False,0,10000000.0,-1,31056,0.28749999999999964,0.2919444444444448,0.004444444444445139
11412,86188,32,39,30645,977.09375,4,33600,5,-111,33120.0,33600.0,False,0,10000000.0,-1,31280,0.8208333333333346,0.17638888888888893,-0.6444444444444457
11413,86189,29,40,38204,861.0,4,38720,17,-111,38340.0,38720.0,False,0,10000000.0,-1,38630,0.14333333333333442,0.11833333333333407,-0.025000000000000355
11414,86191,29,41,39458,1058.0,4,40200,18,-111,39620.0,40200.0,False,0,10000000.0,-1,40272,0.20611111111111136,0.2261111111111127,0.02000000000000135
11415,86197,31,39,29835,1262.15625,4,31040,5,-111,30260.0,31040.0,False,0,10000000.0,-1,31029,0.33472222222222214,0.331666666666667,-0.003055555555555145
11416,86202,41,31,31542,907.09375,4,32160,1,-111,31740.0,32160.0,False,0,10000000.0,-1,32051,0.17166666666666686,0.1413888888888888,-0.03027777777777807
11417,86203,40,31,30833,1104.09375,4,31560,1,-111,30940.0,31560.0,False,0,10000000.0,-1,31472,0.20194444444444493,0.1775000000000002,-0.024444444444444713
11418,86208,37,39,29161,2515.25,4,31640,5,-111,29540.0,31640.0,False,0,10000000.0,-1,31306,0.6886111111111113,0.5958333333333332,-0.09277777777777807
11419,86210,31,39,29361,1262.15625,4,30580,5,-111,29800.0,30580.0,False,0,10000000.0,-1,30551,0.33861111111110986,0.3305555555555557,-0.00805555555555415
11420,86216,29,39,29629,2027.25,4,31340,5,-111,29760.0,31340.0,False,0,10000000.0,-1,31275,0.47527777777777835,0.45722222222222264,-0.018055555555555713
11421,86221,30,35,28183,896.125,4,28700,2,-111,28300.0,28700.0,False,0,10000000.0,-1,28564,0.14361111111111136,0.10583333333333389,-0.037777777777777466
11422,86227,31,38,26938,1129.09375,4,27720,4,-111,27080.0,27720.0,False,0,10000000.0,-1,27589,0.21722222222222243,0.18083333333333318,-0.03638888888888925
11423,86230,40,39,27187,1766.25,4,28620,5,-111,27300.0,28620.0,False,0,10000000.0,-1,28599,0.3980555555555556,0.39222222222222225,-0.005833333333333357
11424,86231,38,36,35548,895.09375,4,36080,26,-111,35680.0,36080.0,False,0,10000000.0,-1,36374,0.14777777777777779,0.22944444444444478,0.081666666666667
11425,86232,40,39,29832,1766.25,4,31340,5,-111,30020.0,31340.0,False,0,10000000.0,-1,31277,0.41888888888888864,0.4013888888888886,-0.01750000000000007
11426,86240,33,39,28560,2388.25,4,30740,5,-111,28780.0,30740.0,False,0,10000000.0,-1,31204,0.6055555555555561,0.7344444444444438,0.12888888888888772
11427,86242,41,39,29900,1569.25,4,31340,5,-111,30220.0,31340.0,False,0,10000000.0,-1,31172,0.40000000000000036,0.3533333333333335,-0.046666666666666856
11428,86244,30,39,29684,1403.25,4,31040,5,-111,30100.0,31040.0,False,0,10000000.0,-1,30906,0.3766666666666669,0.339444444444446,-0.037222222222220935
11429,86245,37,39,28479,2515.25,4,30740,5,-111,28640.0,30740.0,False,0,10000000.0,-1,30777,0.628055555555556,0.6383333333333328,0.01027777777777672
11430,86246,40,39,29748,1766.25,4,31200,5,-111,29860.0,31200.0,False,0,10000000.0,-1,31170,0.40333333333333243,0.3949999999999996,-0.00833333333333286
11431,86267,30,39,30170,1403.25,4,31340,5,-111,30400.0,31340.0,False,0,10000000.0,-1,31332,0.3249999999999993,0.3227777777777767,-0.0022222222222225696
11432,86268,40,39,28231,1766.25,4,29840,5,-111,28520.0,29840.0,False,0,10000000.0,-1,31397,0.44694444444444503,0.8794444444444443,0.4324999999999992
11433,86270,41,39,29783,1569.25,4,31200,5,-111,30080.0,31200.0,False,0,10000000.0,-1,31151,0.39361111111111136,0.3800000000000008,-0.013611111111110574
11434,86272,41,30,27533,766.0,4,28080,0,-111,27800.0,28080.0,False,0,10000000.0,-1,35943,0.15194444444444422,2.3361111111111112,2.184166666666667
11435,86279,30,38,25987,1270.1875,4,26980,4,-111,26180.0,26980.0,False,0,10000000.0,-1,26883,0.27583333333333293,0.24888888888888872,-0.026944444444444215
11436,86280,41,38,26372,1436.1875,4,27580,4,-111,26600.0,27580.0,False,0,10000000.0,-1,27452,0.3355555555555556,0.2999999999999998,-0.035555555555555785
11437,86281,41,38,26158,1436.1875,4,27420,4,-111,26440.0,27420.0,False,0,10000000.0,-1,27290,0.3505555555555553,0.31444444444444475,-0.03611111111111054
11438,86283,41,31,31854,907.09375,4,32460,1,-111,32040.0,32460.0,False,0,10000000.0,-1,32192,0.16833333333333478,0.09388888888888935,-0.07444444444444542
11439,86284,33,38,20770,2255.1875,4,22920,4,-111,21100.0,22920.0,False,0,10000000.0,-1,22917,0.5972222222222214,0.5963888888888889,-0.0008333333333325754
